hour_ts,avg_tps
2025-03-17 00:00:00+00:00,6.4648513475965546
2025-03-17 01:00:00+00:00,5.398109535724215
2025-03-17 02:00:00+00:00,6.140594609613782
2025-03-17 03:00:00+00:00,6.234917987211565
2025-03-17 04:00:00+00:00,7.2865480822679265
2025-03-17 05:00:00+00:00,7.647957766046125
2025-03-17 06:00:00+00:00,7.989991659716431
2025-03-17 07:00:00+00:00,7.55237565990553
2025-03-17 08:00:00+00:00,6.5733740967204
2025-03-17 09:00:00+00:00,6.567657682689636
2025-03-17 10:00:00+00:00,6.767648693718733
2025-03-17 11:00:00+00:00,6.893829905503058
2025-03-17 12:00:00+00:00,6.867556180855072
2025-03-17 13:00:00+00:00,9.508615897720956
2025-03-17 14:00:00+00:00,13.687048360200112
2025-03-17 15:00:00+00:00,11.422339538760768
2025-03-17 16:00:00+00:00,10.065036131183993
2025-03-17 17:00:00+00:00,8.684824902723735
2025-03-17 18:00:00+00:00,9.746874131703253
2025-03-17 19:00:00+00:00,9.717620900500275
2025-03-17 20:00:00+00:00,10.55419677598666
2025-03-17 21:00:00+00:00,9.452070019449849
2025-03-17 22:00:00+00:00,8.719010561423012
2025-03-17 23:00:00+00:00,8.19899944413563
2025-03-18 00:00:00+00:00,10.302112284602558
2025-03-18 01:00:00+00:00,10.691257436041914
2025-03-18 02:00:00+00:00,10.76070038910506
2025-03-18 03:00:00+00:00,8.913031397610448
2025-03-18 04:00:00+00:00,7.722978605168103
2025-03-18 05:00:00+00:00,10.146151708808002
2025-03-18 06:00:00+00:00,10.76792662590328
2025-03-18 07:00:00+00:00,10.151430953042512
2025-03-18 08:00:00+00:00,11.275708727070596
2025-03-18 09:00:00+00:00,10.459421901056142
2025-03-18 10:00:00+00:00,8.803000833564878
2025-03-18 11:00:00+00:00,7.511395219566426
2025-03-18 12:00:00+00:00,7.531128404669261
2025-03-18 13:00:00+00:00,8.229508196721312
2025-03-18 14:00:00+00:00,8.74485825458588
2025-03-18 15:00:00+00:00,8.207919456374487
2025-03-18 16:00:00+00:00,7.903001667593108
2025-03-18 17:00:00+00:00,8.029174770769659
2025-03-18 18:00:00+00:00,7.639244024458032
2025-03-18 19:00:00+00:00,7.736242356864925
2025-03-18 20:00:00+00:00,8.080300083356486
2025-03-18 21:00:00+00:00,7.188715953307393
2025-03-18 22:00:00+00:00,6.906058921623124
2025-03-18 23:00:00+00:00,6.937760489024729
